Start Time, Nov. 21, 2018 at 02:36:43 PM
Energy calibration,  Offset: 0, Slope: 0.5, Quadratic: 0
Live Time (s), 85293.55
Real Time (s), 85585.65
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
3938, 1969, 2
3939, 1969.5, 4
3940, 1970, 1
3941, 1970.5, 3
3942, 1971, 3
3943, 1971.5, 2
3944, 1972, 1
3945, 1972.5, 4
3946, 1973, 0
3947, 1973.5, 2
3948, 1974, 0
3949, 1974.5, 0
3950, 1975, 1
3951, 1975.5, 3
3952, 1976, 2
3953, 1976.5, 2
3954, 1977, 4
3955, 1977.5, 2
3956, 1978, 0
3957, 1978.5, 3
3958, 1979, 3
3959, 1979.5, 5
3960, 1980, 5
3961, 1980.5, 7
3962, 1981, 3
3963, 1981.5, 2
3964, 1982, 2
3965, 1982.5, 3
3966, 1983, 7
3967, 1983.5, 3
3968, 1984, 7
3969, 1984.5, 2
3970, 1985, 1
3971, 1985.5, 1
3972, 1986, 0
3973, 1986.5, 3
3974, 1987, 5
3975, 1987.5, 4
3976, 1988, 1
3977, 1988.5, 3
3978, 1989, 1
3979, 1989.5, 2
3980, 1990, 1
3981, 1990.5, 4
3982, 1991, 1
3983, 1991.5, 2
3984, 1992, 4
3985, 1992.5, 3
3986, 1993, 1
3987, 1993.5, 3
3988, 1994, 1
3989, 1994.5, 2
3990, 1995, 1
3991, 1995.5, 5
3992, 1996, 2
3993, 1996.5, 4
3994, 1997, 4
3995, 1997.5, 6
3996, 1998, 1
3997, 1998.5, 3
3998, 1999, 6
3999, 1999.5, 1
4000, 2000, 4
4001, 2000.5, 5
4002, 2001, 2
4003, 2001.5, 5
4004, 2002, 2
4005, 2002.5, 2
4006, 2003, 0
4007, 2003.5, 3
4008, 2004, 4
4009, 2004.5, 4
4010, 2005, 3
4011, 2005.5, 4
4012, 2006, 3
4013, 2006.5, 3
4014, 2007, 5
4015, 2007.5, 4
4016, 2008, 2
4017, 2008.5, 1
4018, 2009, 2
4019, 2009.5, 0
4020, 2010, 4
4021, 2010.5, 1
4022, 2011, 1
4023, 2011.5, 2
4024, 2012, 2
4025, 2012.5, 2
4026, 2013, 3
4027, 2013.5, 4
4028, 2014, 4
4029, 2014.5, 5
4030, 2015, 4
4031, 2015.5, 1
4032, 2016, 2
4033, 2016.5, 4
4034, 2017, 2
4035, 2017.5, 3
4036, 2018, 3
4037, 2018.5, 3
4038, 2019, 3
4039, 2019.5, 5
4040, 2020, 2
4041, 2020.5, 0
4042, 2021, 1
4043, 2021.5, 4
4044, 2022, 2
4045, 2022.5, 2
4046, 2023, 4
4047, 2023.5, 2
4048, 2024, 3
4049, 2024.5, 2
4050, 2025, 2
4051, 2025.5, 2
4052, 2026, 1
4053, 2026.5, 2
4054, 2027, 3
4055, 2027.5, 1
4056, 2028, 3
4057, 2028.5, 5
4058, 2029, 1
4059, 2029.5, 6
4060, 2030, 3
4061, 2030.5, 4
4062, 2031, 1
4063, 2031.5, 3
4064, 2032, 3
4065, 2032.5, 5
4066, 2033, 2
4067, 2033.5, 0
4068, 2034, 4
4069, 2034.5, 1
4070, 2035, 4
4071, 2035.5, 2
4072, 2036, 3
4073, 2036.5, 0
4074, 2037, 3
4075, 2037.5, 6
4076, 2038, 2
4077, 2038.5, 1
4078, 2039, 4
4079, 2039.5, 2
4080, 2040, 2
4081, 2040.5, 2
4082, 2041, 0
4083, 2041.5, 3
4084, 2042, 2
4085, 2042.5, 6
4086, 2043, 0
4087, 2043.5, 3
4088, 2044, 3
4089, 2044.5, 2
4090, 2045, 1
4091, 2045.5, 6
4092, 2046, 6
4093, 2046.5, 2
4094, 2047, 1
4095, 2047.5, 1
4096, 2048, 1
