Start Time, Oct. 25, 2018 at 12:44:03 PM
Energy calibration,  Offset: 0, Slope: 0.5, Quadratic: 0
Live Time (s), 1207.62
Real Time (s), 1212.92
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
859, 429.5, 24
860, 430, 24
861, 430.5, 25
862, 431, 23
863, 431.5, 20
864, 432, 28
865, 432.5, 22
866, 433, 17
867, 433.5, 28
868, 434, 30
869, 434.5, 33
870, 435, 21
871, 435.5, 24
872, 436, 22
873, 436.5, 24
874, 437, 27
875, 437.5, 19
876, 438, 23
877, 438.5, 23
878, 439, 19
879, 439.5, 14
880, 440, 24
881, 440.5, 17
882, 441, 17
883, 441.5, 19
884, 442, 36
885, 442.5, 26
886, 443, 20
887, 443.5, 21
888, 444, 14
889, 444.5, 27
890, 445, 20
891, 445.5, 18
892, 446, 26
893, 446.5, 22
894, 447, 18
895, 447.5, 19
896, 448, 24
897, 448.5, 18
898, 449, 22
899, 449.5, 18
900, 450, 19
901, 450.5, 19
902, 451, 21
903, 451.5, 27
904, 452, 14
905, 452.5, 11
906, 453, 17
907, 453.5, 16
908, 454, 13
909, 454.5, 21
910, 455, 21
911, 455.5, 25
912, 456, 23
913, 456.5, 23
914, 457, 23
915, 457.5, 25
916, 458, 20
917, 458.5, 24
918, 459, 27
919, 459.5, 23
920, 460, 24
921, 460.5, 21
922, 461, 20
923, 461.5, 24
924, 462, 23
925, 462.5, 24
926, 463, 17
927, 463.5, 17
928, 464, 20
929, 464.5, 21
930, 465, 11
931, 465.5, 21
932, 466, 23
933, 466.5, 16
934, 467, 17
935, 467.5, 21
936, 468, 21
937, 468.5, 15
938, 469, 19
939, 469.5, 20
940, 470, 24
941, 470.5, 19
942, 471, 21
943, 471.5, 9
944, 472, 27
945, 472.5, 20
946, 473, 18
947, 473.5, 23
948, 474, 17
949, 474.5, 15
950, 475, 28
951, 475.5, 20
952, 476, 21
953, 476.5, 27
954, 477, 33
955, 477.5, 51
956, 478, 36
957, 478.5, 24
958, 479, 21
959, 479.5, 10
960, 480, 13
961, 480.5, 19
962, 481, 23
963, 481.5, 17
964, 482, 14
965, 482.5, 19
966, 483, 22
967, 483.5, 11
968, 484, 11
969, 484.5, 20
970, 485, 19
971, 485.5, 22
972, 486, 18
973, 486.5, 21
974, 487, 18
975, 487.5, 23
976, 488, 19
977, 488.5, 22
978, 489, 17
979, 489.5, 15
980, 490, 17
981, 490.5, 19
982, 491, 14
983, 491.5, 12
984, 492, 16
985, 492.5, 18
986, 493, 20
987, 493.5, 8
988, 494, 10
989, 494.5, 18
990, 495, 16
991, 495.5, 29
992, 496, 22
993, 496.5, 19
994, 497, 18
995, 497.5, 10
996, 498, 13
997, 498.5, 21
998, 499, 13
999, 499.5, 14
1000, 500, 19
1001, 500.5, 27
1002, 501, 19
1003, 501.5, 22
1004, 502, 21
1005, 502.5, 18
1006, 503, 24
1007, 503.5, 24
1008, 504, 38
1009, 504.5, 43
1010, 505, 26
1011, 505.5, 27
1012, 506, 18
1013, 506.5, 21
1014, 507, 22
1015, 507.5, 20
1016, 508, 19
1017, 508.5, 18
1018, 509, 15
1019, 509.5, 18
1020, 510, 13
1021, 510.5, 17
1022, 511, 17
1023, 511.5, 11
1024, 512, 10
1025, 512.5, 11
1026, 513, 26
1027, 513.5, 23
1028, 514, 16
1029, 514.5, 18
1030, 515, 19
1031, 515.5, 25
1032, 516, 20
1033, 516.5, 17
1034, 517, 17
1035, 517.5, 20
1036, 518, 20
1037, 518.5, 6
1038, 519, 19
1039, 519.5, 13
1040, 520, 26
1041, 520.5, 12
1042, 521, 20
1043, 521.5, 39
1044, 522, 35
1045, 522.5, 22
1046, 523, 16
1047, 523.5, 12
1048, 524, 21
1049, 524.5, 15
1050, 525, 15
1051, 525.5, 15
1052, 526, 13
1053, 526.5, 20
1054, 527, 11
1055, 527.5, 15
1056, 528, 7
1057, 528.5, 19
1058, 529, 21
1059, 529.5, 27
1060, 530, 19
1061, 530.5, 11
1062, 531, 22
1063, 531.5, 11
1064, 532, 16
1065, 532.5, 13
1066, 533, 13
1067, 533.5, 17
1068, 534, 16
1069, 534.5, 19
1070, 535, 17
1071, 535.5, 13
1072, 536, 16
1073, 536.5, 19
1074, 537, 15
1075, 537.5, 12
1076, 538, 21
1077, 538.5, 21
1078, 539, 17
1079, 539.5, 20
1080, 540, 19
1081, 540.5, 12
1082, 541, 13
1083, 541.5, 13
1084, 542, 20
1085, 542.5, 14
1086, 543, 17
1087, 543.5, 13
1088, 544, 16
1089, 544.5, 23
1090, 545, 22
1091, 545.5, 22
1092, 546, 19
1093, 546.5, 12
1094, 547, 13
1095, 547.5, 19
1096, 548, 23
1097, 548.5, 23
1098, 549, 19
1099, 549.5, 22
1100, 550, 12
1101, 550.5, 12
1102, 551, 14
1103, 551.5, 15
1104, 552, 18
1105, 552.5, 21
1106, 553, 13
1107, 553.5, 14
1108, 554, 16
1109, 554.5, 12
1110, 555, 19
1111, 555.5, 11
1112, 556, 12
1113, 556.5, 18
1114, 557, 14
1115, 557.5, 13
1116, 558, 20
1117, 558.5, 15
1118, 559, 13
1119, 559.5, 10
1120, 560, 14
1121, 560.5, 14
1122, 561, 19
1123, 561.5, 4
1124, 562, 15
1125, 562.5, 18
1126, 563, 11
1127, 563.5, 15
1128, 564, 18
1129, 564.5, 42
1130, 565, 35
1131, 565.5, 11
1132, 566, 17
1133, 566.5, 15
1134, 567, 10
1135, 567.5, 12
1136, 568, 10
1137, 568.5, 13
1138, 569, 10
1139, 569.5, 13
1140, 570, 12
1141, 570.5, 12
1142, 571, 15
1143, 571.5, 18
1144, 572, 12
1145, 572.5, 24
1146, 573, 24
1147, 573.5, 14
1148, 574, 17
1149, 574.5, 6
1150, 575, 17
1151, 575.5, 20
1152, 576, 17
1153, 576.5, 17
1154, 577, 11
1155, 577.5, 21
1156, 578, 8
